,artist_id,avg_duration,total_tracks,avg_familiarity,avg_hotttnesss,artist_name,rank
61,AR0BUM61187B9A1438,209.10975,1,0.517957412221,0.304499951575,13 Stories,1
62,ARJFS9N1187FB412FE,381.43900249999984,48,0.6314342890930005,0.4389172328599998,1300 Mics,1
63,ARA2BJX1187B998268,314.1043454054054,37,0.6621313919049997,0.43504473767218926,1349,1
64,AR1JP5Q1187FB4E0DC,230.19056666666668,27,0.45341795606599977,0.36805597982599997,13th Chime,1
65,ARSVQJO1187FB4FE4F,138.08281,1,0.496939418527,0.388848942173,14 Iced Bears,1
66,ARE6RQA1187FB3D9A2,222.379955,8,0.46850410344399995,0.265866250258,15 Minutes Late,1
67,AREDHXK1264D135373,144.09098,1,0.610289026234,0.281460487721,15-16-17,1
68,ARCNPMO1187FB40610,230.414175,50,0.48342978483900007,0.2681644113629998,151,1
69,AR2M2Y81187B9AEBFF,327.99302,1,0.467960431014,0.487794890185,16 Bit,1
70,ARK6UM7119B3402F94,211.72674636363638,11,0.6054481376699999,0.3544013611230001,16 Frames,1
71,ARCFHOL11F4C8401F1,269.8248516666667,12,0.397734707439,0.376481454321,16 Volt,1
72,AR1RKB91187B9A56CB,367.4877845454546,11,0.47715129328700007,0.334080824236,16BIT,1
73,ARK9SFG1187FB4E9F5,237.32501,26,0.5978268035620004,0.3741753360200002,16Volt,1
74,ARUDSNG11F4C83FE36,259.34670200000005,15,0.522216137169,0.352357045971,17,1
75,ARM2AV21187FB3DB65,198.3570976785715,56,0.6095838256749996,0.4174838906719994,17 Hippies,1
76,ARVVZ9B1187B9B6DA3,260.20526,1,0.635054828766,0.362751631705,18_3,1
77,AROWHM31187FB4D19C,222.64263,18,0.504808799981,0.3643795759710001,1919,1
78,ARNVQDY11F50C4D354,266.71628125,8,0.462527123419,0.08484650220562501,1929,1
79,ARB1214119B3403C4A,289.4728525,20,0.46459834543899997,0.33936187107000015,1976,1
80,ARSPPWR1187FB580EF,188.29016000000001,2,0.493832339683,0.328673201851,1980/81 Cup Final Squad_ Chas & Dave,1
81,ARW3M611187B9A5830,150.2210433333333,3,0.595500525611,0.458820468471,1984,1
82,AR6CCPW1187FB36330,205.03651392857145,28,0.6457037678324643,0.38146213926300016,1990s,1
83,AREH2481187FB5C298,238.85560166666664,24,0.7127636240960001,0.453508165159,1997,1
84,ARMNM5T1187B98C00C,455.5489333333333,3,0.580754421245,0.371178238977,1Giant Leap,1
85,ARNRKTP1187FB4CF37,398.78485,1,0.519185998031,0.370579573058,1_000 Homo DJ's,1
86,ARV1AHH1187FB3DB7D,273.1939233333334,18,0.5287559334700002,0.342220956127,1gnition,1
87,ARCTWIH1187FB3DB87,293.82833533333326,15,0.3755590546259999,0.32960264749799995,1st Avenue,1
88,AR6Z5QK1187B98BF53,238.42784666666668,3,0.29082647734,0.159470996666,2 BMF,1
89,ARXPSGR1187B98A50E,316.453425,4,0.477078938885,0.34352938205,2 Bad Mice,1
90,AR4A6DZ1187FB4D198,229.35726199999993,20,0.4101388912979999,0.38605677049400006,2 Belgen,1
91,ARNCDQT1187FB4F2E6,336.1251353846154,13,0.46852469282899994,0.365303675468,2 Bit Pie,1
92,ARF60F61187B9B14B8,279.09231360000007,50,0.5839453266490003,0.4074163964950004,2 Brothers On The 4th Floor,1
93,AR01ZGX1187B99C7B1,1.93261,1,0.399765828452,0.307937790035,2 By Bukowski,1
94,AR4CRSH1187FB3DEF5,287.58159,2,0.367373339889,0.270677727302,2 Damn Tuff,1
95,ARBDXZO123E29C1446,410.83056624999995,8,0.403109258357,0.24327665415199998,2 Dirty,1
96,ARWSCHA11F4C841E21,230.935055,2,0.506792151872,0.406944019207,2 Dope,1
97,ARXTWFX1187FB3DF92,223.44482941176474,17,0.467180689868,0.4049290481480001,2 Eivissa,1
98,ARONYLO1187FB3DFB9,271.41962900000004,40,0.44676966224000003,0.33737793652599996,2 In A Room,1
99,AR540X41187FB3D903,406.895875,2,0.0602448224816,0.0,2 In Da Bush,1
100,ARIF1NP1187FB4D19A,264.9157532352941,34,0.7012612301856468,0.41745192774700035,2 LIVE CREW,1
101,ARO0R521187B98A2D1,120.30783643678163,87,0.5875696936826542,0.3724629797829993,2 Minutos,1
102,ARUSDWG1241B9C5963,372.0122455555555,9,0.5104658099629998,0.0,2 Novembre,1
103,AR717F91187FB5CA21,194.28295588235295,17,0.6570132747890589,0.4064676276499999,2 Pistols,1
104,ARRO4FE1187FB3E11D,286.58520142857145,7,0.4189884559302857,0.38389719751299994,2 Player,1
105,ARFAQ9R1187FB4D5D8,215.95933105263163,19,0.5287769020479998,0.33378290821999995,2 Skinnee J's,1
106,ARYYQXV122ECCBDE75,205.11302,1,0.409884832233,0.184708338263,2 Wayz,1
107,ARD3JY91187B988D4C,234.87693399999998,5,0.445758578816,0.366062560691,2-4 Family,1
108,ARA0H5U1187FB47949,279.00316178571427,28,0.6123073793408931,0.42694425623600013,2-4 Grooves,1
109,ARPNQ6G1187FB3E286,244.74077333333332,3,0.539478583349,0.36588990167499996,2-Gether feat. Sarinah,1
110,ARHVPYB1252CCF9D09,218.05669,2,0.358437059703,0.203890375358,2-Illeven,1
111,ARE1K2G1187FB3DD4D,266.0019174193548,31,0.4717088600409998,0.36448039379899977,20 Minute Loop,1
112,ARMZ4PD1187B9ACBCD,230.41431043478255,23,0.5003960097579998,0.3148821836230002,20/20,1
113,ARC3KY01187B9AEB09,305.5120353333334,45,0.6134794481349994,0.38605077392800013,2002,1
114,AR1RSTT1187FB3E310,232.59885500000001,26,0.417218441567,0.0,20th Century Steel Band,1
115,ARADSUP1241B9CC102,327.616853,10,0.5345462746439998,0.32895392398300005,21 Eyes Of Ruby,1
116,ARBMAID1269FCCDE76,286.79791222222224,9,0.530776834209,0.355615051167,21 Hertz,1
117,ARUPYDF12454A42624,207.40526083333336,12,0.527767410848,0.37450853921800004,21st Century Symphony Orchestra,1
118,ARZKSL11187B9ABA2D,275.533912,5,0.591039641878,0.366829289169,22,1
119,ARUZF2M1187FB39782,246.04689,1,0.036038232578,0.0,22 Metre Band,1
120,ARTKG0R1187FB46AA9,168.49260875000002,16,0.5837926975252501,0.39137651412200003,22 Pistepirkko,1
121,AR1NJEP1187FB4F4C1,227.1371425925925,27,0.5932406439490002,0.4642775002460002,22-20s,1
122,AR7JVZF1187B99AF65,276.24879857142855,42,0.462131696203,0.385062257906,220 Volt,1
123,ARVAKXS1187FB518CE,276.9643385714286,77,0.535924556784999,0.3497886875209995,23 Skidoo,1
124,AR44SDE1187FB4DC8A,171.480365,2,0.30732266274,0.0,23rd Turnoff,1
125,ARHU32O1187FB3DB06,208.65260749999996,8,0.47741330938500004,0.334321491825,24 Hours,1
126,AR364FV1187B9AE1B8,254.57418790322575,62,0.5387031521970008,0.33581078081800053,24-7 Spyz,1
127,ARQRI531187B990C25,176.86207111111108,54,0.5637006536519993,0.38544248929200003,25 Ta Life,1
128,AR8Y3UG1187B9A3468,309.95885074074073,27,0.3121954131300002,0.42509486627199977,2562,1
129,ARXUHOP124207811B2,343.238078,5,0.487532822041,0.0,2652,1
130,AR01CEY1187FB51FE0,267.91791312500004,16,0.5682206167799999,0.419485669549875,28 Costumes,1
131,ARZ479N1187B98ADD2,214.2903319148937,47,0.5926438004239999,0.35977942305442545,28 Days,1
132,AR78PHT1187B9B8B02,375.17016,1,0.384850147602,0.305462911719,29 Palms,1
133,AR760TB1187B9A13AC,189.74648416666665,12,0.6369195003600001,0.347193212593,2Cents,1
134,AR8W0161187FB3A693,210.376685,2,0.0330114894142,0.0,2FAST 4YOU,1
135,ARZ4MFK1187FB3DF9D,269.4306099999999,19,0.4857692285889473,0.3381128784770001,2Fabiola,1
136,ARM77SQ1187B9AD5A4,246.90167777777782,18,0.6542969009410002,0.3630196124000002,2Face Idibia,1
137,ARGFOAI1269FB3852B,341.3901014285715,7,0.22303884211914285,0.257075915215,2Fresh,1
138,ARP3CRB1187FB410B1,271.7033184,50,0.5589627409613007,0.3176184099609797,2Fusion,1
139,ARVSF1H1187B98C04E,283.87916733333327,15,0.5230000805020001,0.35352967345500014,2K,1
140,ARBZ1L21187B9B6521,191.6991383333333,12,0.580759558805,0.39631042594399996,2M jr.,1
141,AR7HG4A1187FB49D45,388.379955,16,0.47641963251300007,0.37963217793999987,2MB,1
142,ARKMX8Y1187FB3E2A9,230.44526150000002,20,0.6536026140329999,0.41210079552700024,2Mex,1
143,ARPXABO1187FB4D15F,247.09101149253732,67,0.8543236008776709,0.5172557700859999,2Pac,1
144,ARQWRBL12086C15AB0,253.40596000000002,7,0.28157436727299995,0.23839578530099997,2Play,1
145,AR04LAC1187FB3E44F,279.15343959999996,25,0.5009646975620003,0.405213004605,2Vibez,1
146,ARG99CA1187FB3D09A,220.69795833333333,18,0.6001815991679998,0.2760501253890001,2XL,1
147,ARJVQLC1241B9CC617,284.92312653846153,26,0.5157863535140002,0.404484500013,2econd Class Citizen,1
148,ARSDY741187B9B86AC,286.144855,2,0.54176176478,0.39203366044,2face,1
149,AR9MEHS1187B9B4B57,275.5739683333333,6,0.6149170442049999,0.27201188130000004,2much,1
150,AR31AER1187FB4D165,265.66559885714287,35,0.5631900818680005,0.34040257153299985,2nd II None,1
151,ARVLY9B1187B98CF97,173.70512555555555,27,0.4995293716130002,0.4044708983910001,2tall,1
152,AR8OQAI1187B98C009,273.2839,3,0.390413671156,0.271844100584,3 Canal,1
153,ARKQ96Z1187FB3B9C2,402.8913006666667,15,0.542916058555,0.2641199112539999,3 Channels,1
154,ARPRDJU122BCFC8E5D,297.753669,10,0.41702806470099996,0.11986211392600002,3 Cold Men,1
155,ARCPDIZ1241B9C4A1D,488.3587299999999,3,0.39932698001999994,0.0,3 Colours,1
156,AR699EI1187FB4D15D,195.82368571428574,28,0.5412784097630002,0.341723120288,3 Colours Red,1
157,AROX6K511C8A4159B0,373.14131555555565,9,0.48963999142400005,0.317230243122,3 Deep,1
158,ARW1MUW1187FB4D5A1,236.33611530864198,81,0.8371390424261488,0.629049404433629,3 Doors Down,1
159,AR59BSJ1187FB4474F,183.1400169230769,26,0.5550139661039997,0.35294891386799976,3 Gars Su'l Sofa,1
160,ARY8GOB1187FB4C12C,245.67849923076923,39,0.7384903473480007,0.44731009103600017,3 Inches Of Blood,1
161,ARSQJRB122BCFCAD60,330.38322000000005,8,0.513854930861,0.0,3 Is A Crowd,1
162,AR6PMJQ1187B9B9655,243.72054444444444,18,0.5005283534440002,0.4013542151229999,3 Steps Ahead,1
163,ARHSMIG1187B99C199,233.7452284615385,13,0.4218925291359999,0.238795250935,3 of Hearts,1
164,ARKXU2N1187B9B9FA0,281.0464974285714,35,0.6109376239160001,0.37600059854499984,3-11 Porter,1
165,ARRBF3M1187FB4D59F,283.34514029411764,34,0.9093248336580003,0.6770875467119997,30 Seconds To Mars,1
166,ARJXAHC1269FB31851,315.67628,2,0.367274755485,0.251283637459,303,1
167,AR4ASIL1187FB46020,237.27512941176468,34,0.5363117888719998,0.42828704188299976,30Y,1
168,AR6ZCM11187B9B7084,310.9413261999999,50,0.4825924804428201,0.36831262859499975,310,1
169,ARDRXUM1187FB4D131,201.1559483333333,108,0.8415159792169981,0.5105776340387772,311,1
170,ARG7AJL1187FB3E584,239.5759892857143,14,0.32243775694300003,0.21314221957800003,313 Bass Mechanics,1
171,ARRGWDC1187FB3E63B,230.5798546341463,41,0.6097094199275608,0.39931943919899965,31Knots,1
172,AR6OTKA1187B9B6697,201.85711359999996,25,0.6468808706240003,0.402391107929,32 Leaves,1
173,ARIXWDT1187B9A952B,202.6331246666667,15,0.3618598980190001,0.08726192348330002,32 get funky,1
174,ARSBT031187FB4D12F,327.1571,1,0.15671274185,0.265096091796,33 1/3 Queen,1
175,AREXKNP1250941197F,165.14567,1,0.0400285337547,0.0,337,1
176,AR1WJ511187B9AC0BA,298.1859268421052,38,0.632802996773842,0.38278112878839465,33Hz,1
177,ARSU2921187FB51029,239.2498316,25,0.6850716916930003,0.44384897736,33Miles,1
178,ARALF171187B993611,348.0126075,8,0.574562790336,0.361971918007,35007,1
179,ARP5R0W1187B9A9947,165.642,1,0.32344172638,0.188071632414,354,1
180,ARUQNK41187B98C045,217.6483843478261,23,0.41247752017800005,0.32485865872300024,3582,1
181,ARJF30B1187FB5CFA4,271.9939485714286,7,0.510443309708,0.33574545696499997,37500 Yens,1
182,ARHO39G1187FB4E31B,262.77796972972976,37,0.6979507367919997,0.48817107394878395,38 Special,1
183,AR8EC2B1187B98C03B,205.541424,10,0.568211069187,0.39185929811399994,38th Parallel,1
184,ARWYUWA1187FB3D839,265.31655333333333,3,0.060796149783699995,0.0,3DVOZ,1
185,ARPRLXR1187FB3BB7A,245.34864729729733,37,0.7033185807940004,0.42113181419800017,3LW,1
186,AR01W2D1187FB5912F,213.73342439999996,25,0.86533289836516,0.6086883244705603,3OH!3,1
187,ARP65TB1187FB58E28,171.43326303030307,33,0.5174254620129999,0.3627283179949999,3Rd Alley,1
188,ARO57I11187FB4585C,505.677915,2,0.413240673901,0.0,3Some & Chevel,1
189,ARD27YT1187B9A24E4,279.46152461538463,13,0.6216052417130002,0.41833054685599996,3T,1
190,AROE85611C8A41547F,384.02567,4,0.578476556744,0.342985792359,3am,1
191,AR5DFHO1187B9A3CC4,216.16281083333334,12,0.359392837783,0.0,3d5spd,1
192,ARR8DJM1187FB4D129,178.0608459090909,22,0.5749763153000003,0.39921643508700017,3rd Bass,1
193,ARYDBNS11F50C4B5CF,236.20743666666672,12,0.46276057762000006,0.285269618674,3rd Brillyance,1
194,ARTYQWG1187B9B3EFC,280.34137000000004,79,0.5061174177910005,0.3502553947310003,3rd Force,1
195,AR6YQNU1187B9B94B9,277.2157245454545,11,0.304565731281,0.31102930028299997,3rd Matinee,1
196,ARAUEXE124207806FD,339.787305,4,0.367366774802,0.229127336749,3state,1
197,AR1AMAC1187B99DF32,278.89711738095235,42,0.4556829742089998,0.35564931677100015,3xKrazy,1
198,ARHRIRW1269FCD8B86,238.22409066666665,15,0.512443345078,0.3416759790219999,3ème Oeil,1
199,ARGU5CV1187B9AA624,397.3045813333334,15,0.5346020595545332,0.40886176401,4 Clubbers,1
200,ARIYZTD1187FB3EC64,406.46112,7,0.461388782288,0.312930092762,4 Elements,1
201,ARNOOTM1241B9C772C,223.594645,2,0.507114597285,0.0,4 Letter Holiday,1
202,ARDKMDU1269FB34559,264.737505,2,0.044410416962,0.0,4 M International,1
203,AR1F1L11187FB4CE97,218.3096027272727,11,0.6714583819111817,0.507345597455,4 Non Blondes,1
204,ARUOKSS1187B9A3D75,224.40008999999998,15,0.5685223978450001,0.28626344211699994,4 Or 5 Magicians,1
205,ARUBTLM1187FB3EF78,198.84981552631575,38,0.5124788181480003,0.38114966770799985,4 Promille,1
206,ARQUFQK11F4C83C0D8,159.2744005063291,79,0.5286534560890006,0.0,4 Skins,1
207,AR0XYLR1187FB3EF2F,709.955465,2,0.239147779715,0.0,4 Toasters,1
208,ARI9LZI1187B9A3A53,303.07858577777773,45,0.6209103133800004,0.4124027290339997,4 Wings,1
209,ARBUOMY1187B99F2EB,210.10300379310348,87,0.6162638817010003,0.4523412317947931,4-Tay,1
210,AR584781187FB3BAE8,256.2279074193549,31,0.6462427443829999,0.3826815373640002,40 Below Summer,1
211,ARONHTG1187B9B4A2A,194.9046790909091,33,0.5373060906730002,0.391146325786,40 Cal,1
212,ARLST841187FB479E9,214.1116768,25,0.6852805281149998,0.3688736817200002,40 Glocc,1
213,AR558FS1187FB45658,214.67383166666664,12,0.4519777172800001,0.331351564822,40 Grit,1
214,ART23UJ1187FB3DB75,169.1424,1,0.548245499895,0.400678673568,40 Winks,1
215,ARU56911187FB3EAAB,213.79873,2,0.606605575216,0.360047007377,400 Blows,1
216,ARN23DV1187FB39EBD,248.58077,1,0.0703835087984,0.0,41 Beatfanatika,1
217,ARMRTFH1187B993CF1,348.89097499999997,4,0.50278751681,0.372871932287,411,1
218,ARO6E9H1187FB3F445,231.83628,2,0.502888182284,0.362599452439,45 Dip,1
219,ARB1CNO1187FB4CE93,233.89888938775508,49,0.5966023845600004,0.39918628529600025,45 Grave,1
220,ARUTH0V1187FB3F593,127.84094571428572,14,0.45143665891900014,0.09166538428540003,46 Short,1
221,ARPY5301187FB3740C,303.33796695652177,23,0.45457560265100005,0.3365826516780002,49ers,1
222,ARIFB3S1187B9A98A0,328.82893384615375,26,0.49840346422000026,0.36867635474300003,4Clubbers,1
223,ARGFVYI11F4C84578F,292.581424,5,0.308433571452,0.23260127438499997,4D Tribe,1
224,AR8BYQJ1187B9AD36D,446.65423999999996,2,0.0727488106068,0.0,4Fach Zoom,1
225,AR1DLF21187FB3CBF0,267.2070214457832,83,0.565089892204,0.4460938168818313,4Him,1
226,ARIINL31187FB46159,211.7930725581396,43,0.6001871222550006,0.3863627612390004,4LYN,1
227,ARHBDHO122988F2100,209.53097499999998,8,0.054305559976,0.0,4Mag Nitrous,1
228,ARGFUCI12802FDFA3F,226.13832250000002,8,0.436524177436,0.31488283424299995,4TROOPS,1
229,ARGRMG41187B99AB1E,425.5715585714286,14,0.5732680612539999,0.4071898562619998,4WARD-UK,1
230,ARXBC4B1187FB3F757,206.93793000000014,50,0.5384420881035803,0.32883318452400045,4ft Fingers,1
231,ARGQHYN1187FB3AEE1,314.3719089690723,97,0.6945024855530009,0.4517435631610003,4hero,1
232,AR4267B1187FB52FFD,320.77016,4,0.458238229923,0.310787811167,4our5ive6ix,1
233,AR786BY1187B98D36C,249.50028200000003,5,0.589157431292,0.433338839723,4r,1
234,AR2YSN11187FB3F47A,248.31955,1,0.56352596702,0.413565689125,4th Avenue Jones,1
235,ARRX47C1187FB41A59,157.51791,1,0.498037635809,0.291360346468,4th Disciple,1
236,AR1KL1T1187FB3F888,292.54485,2,0.351900661368,0.181226157241,4th Measure Men,1
237,ARJO5EH1187FB44367,371.17249035714286,28,0.42485136467078577,0.3376957904209999,4tunes,1
238,ARDAJFM1187B9B2D3F,241.02093400000004,5,0.41106134759900004,0.208506464698,4u,1
239,ARFMNTS123526A0774,293.95546,1,0.0,0.336504423191,5 Cent Theatre,1
240,ARFVVOO12509412FAB,205.94167833333333,18,0.407199977246,0.18325242176400003,5 In Love,1
241,AR3KL1E1187B9B16A8,246.88281,1,0.602902717374,0.495129529374,5 Nizza,1
242,ARTNHNO1187B994275,164.19060682926832,41,0.3779907237275537,0.3154807861539511,5 Royales,1
243,ARVXYGM1187FB4CE8F,159.08671222222222,18,0.7095119109262221,0.450704360775,5.6.7.8's,1
244,AR23C041187FB4D534,207.84451573913046,115,0.8797510681754682,0.5966511845631729,50 Cent,1
245,ARHLRGQ11F50C4B957,214.18691,25,0.508261992743,0.3996487970170001,50 Foot Wave,1
246,ARHKJ731187B9B45E9,125.09995500000001,12,0.663602176256,0.46145063612199994,50 Lions,1
247,AR3S2FT1187FB3F8D7,161.35791,2,0.443605879469,0.362616554613,5000 Volts,1
248,AR3AYHE1187FB4D59D,222.60405842105266,19,0.5422496457020001,0.3623250684160001,504 Boyz,1
249,ARHXMVK1241B9C9321,366.74828099999996,10,0.499363965247,0.27727828051299996,51717,1
250,AR1BCLG1187FB3E453,446.68906999999996,6,0.42302878994100007,0.294652804284,52nd Street,1
251,ARAWIQI1187FB3BDF0,151.57574368421052,19,0.532910950009,0.3047623781209999,54 Nude Honeys,1
252,ARPI89T1187B98C068,252.60600363636365,11,0.5271707846340001,0.261374100306,54 Seconds,1
253,ARJN2551187FB5705C,213.5485561538461,13,0.509102224618,0.3703141524950001,54.40,1
254,ARWBUI31187FB4C3D2,196.7973691666667,12,0.48169499484999984,0.456499312049,55 Escape,1
255,ARFDAOK11EB9C810AE,300.77649735294113,34,0.525835870535,0.34362211449600005,56 Hope Road,1
256,ARZ1GIQ1187FB3C5EB,174.13179,6,0.525183659442,0.336599698768,586,1
257,ARIN7RA1187FB4CE8B,146.42760142857148,49,0.5223434774108977,0.3508416412069999,59 Times the Pain,1
258,AR10NYH1187B99CF6E,200.02717615384614,13,0.5794091557509999,0.392929098569,5Bugs,1
259,ARH8QRR1187FB5026B,243.17429466666673,30,0.43145293919100014,0.3243742836459999,5UU'S,1
260,AROMUJ111C8A42ACA5,225.397095,2,0.462429975992,0.253585695324,5th Projekt,1
261,AR9WA7B11C8A42AFA0,235.53074285714288,7,0.5865480680030001,0.0,5th featuring Skillz,1
262,AR12NMA1187FB4EB60,301.87989642857144,14,0.6067003863030002,0.417075148039,5thElement,1
263,ARZ7BFL11A348EF6DF,202.7177876923077,26,0.5083118870130003,0.3875225898419999,6 Day Riot,1
264,ARFLQWF11F4C83B4E7,207.19577923076926,26,0.5258025771420001,0.3196286344040002,60 Watt Kid,1
265,ARECKHL11F4C841ED7,222.35383,1,0.398061193804,0.216243493167,615,1
266,ARSVZLT11F4C83B53A,202.41195524999995,40,0.421021484052,0.30147053941299984,617,1
267,ARIRQGA1187B99D9FF,278.93091031746036,63,0.7532569021290008,0.48528041463400057,65daysofstatic,1
268,ARIVTOC1187FB3FB6A,354.93832,2,0.600794050713,0.437444217647,666,1
269,ARY58MC1187FB3CB66,220.87261810810804,37,0.504920782874,0.2691422556610002,67 Special,1
270,ARY35JW1187B998233,181.42686882352942,34,0.4099395731000004,0.2308832273449411,68 Comeback,1
271,ARUYM5L1187B9B928C,256.1858873333333,15,0.630309429263,0.3836753095249999,69,1
272,ARPESUV1187B98BFDA,268.37288,3,0.612096801784,0.40991073759266666,69 Boyz,1
273,ARCTEPU122BCFC8B29,256.1241307692308,13,0.5501061191489998,0.3480779266290001,69 Chambers,1
